10333 70.50 0.00 70.50 N16_SRC NONE 9101 110.19 2.18 1 224334 8 8198 19991201 15100 19991201 273900 /data3/sno/mgb/output/sno_10333.root 160864726
10335 -70.50 0.00 -70.50 N16_SRC NONE 9101 115.41 2.17 1 224334 8 8198 19991201 294400 19991201 555100 /data3/sno/mgb/output/sno_10335.root 173204539
10337 -140.10 0.00 -141.10 N16_SRC NONE 9101 117.88 2.21 1 224334 8 8198 19991201 572500 19991201 1285600 /data3/sno/mgb/output/sno_10337.root 216987192
10339 -217.40 0.00 -220.35 N16_SRC NONE 9101 114.43 2.20 1 224334 8 8198 19991201 1305500 19991201 1583700 /data3/sno/mgb/output/sno_10339.root 189016726
10341 -310.00 0.00 -317.40 N16_SRC NONE 9101 118.26 2.21 1 224334 8 8198 19991201 2055900 19991201 2314400 /data3/sno/mgb/output/sno_10341.root 185672605
10343 0.00 0.00 -500.00 N16_SRC NONE 9101 128.39 2.19 1 224334 8 8198 19991201 2372100 19991201 3030400 /data3/sno/mgb/output/sno_10343.root 205141380
10345 0.00 0.00 -400.00 N16_SRC NONE 9101 125.44 2.19 1 224334 8 8198 19991201 3044000 19991201 3291900 /data3/sno/mgb/output/sno_10345.root 189769193
10347 0.00 0.00 -300.00 N16_SRC NONE 9101 126.02 2.16 1 224334 8 8198 19991201 3302500 19991201 3583200 /data3/sno/mgb/output/sno_10347.root 207428004
10349 0.00 0.00 -200.00 N16_SRC NONE 9101 124.12 2.18 1 224334 8 8198 19991201 3594400 19991201 4233600 /data3/sno/mgb/output/sno_10349.root 175040997
10351 0.00 0.00 -100.00 N16_SRC NONE 9101 122.84 2.20 1 224334 8 8198 19991201 4254400 19991201 4504500 /data3/sno/mgb/output/sno_10351.root 177290388
10372 0.00 0.00 0.00 N16_SRC NONE 9101 127.86 2.21 1 224334 8 9222 19991201 17071000 19991201 17323800 /data3/sno/mgb/output/sno_10372.root 217742676
10374 -220.00 0.00 220.00 N16_SRC NONE 9101 128.18 2.18 1 224334 8 9222 19991201 17373300 19991201 18031600 /data3/sno/mgb/output/sno_10374.root 213357810
10376 -141.00 0.00 140.00 N16_SRC NONE 9101 129.55 2.18 1 224334 8 9222 19991201 18060000 19991201 18331200 /data3/sno/mgb/output/sno_10376.root 228829155
10378 -70.20 0.00 71.00 N16_SRC NONE 9101 142.04 2.19 1 224334 8 9222 19991201 18362800 19991201 19014900 /data3/sno/mgb/output/sno_10378.root 225615395
10380 70.60 0.00 -71.00 N16_SRC NONE 9101 147.76 2.20 1 224334 8 9222 19991201 19075500 19991201 19330600 /data3/sno/mgb/output/sno_10380.root 242748074
10382 140.00 0.00 -141.00 N16_SRC NONE 9101 151.53 2.19 1 224334 8 9222 19991201 19352800 19991201 20013900 /data3/sno/mgb/output/sno_10382.root 262466595
10384 216.50 0.00 -220.00 N16_SRC NONE 9101 159.03 2.20 1 224334 8 9222 19991201 20075000 19991201 20343700 /data3/sno/mgb/output/sno_10384.root 287078206
10386 275.00 0.00 -281.00 N16_SRC NONE 9101 174.22 2.17 1 224334 8 9222 19991201 20375200 19991201 21032200 /data3/sno/mgb/output/sno_10386.root 302214408
10388 325.00 0.00 -332.00 N16_SRC NONE 9101 166.36 2.20 1 224334 8 9222 19991201 21092500 19991201 21344600 /data3/sno/mgb/output/sno_10388.root 274661302
10405 0.00 -294.30 -301.20 N16_SRC NONE 9102 191.09 2.19 1 224334 8 8198 19991202 3382100 19991202 4033400 /data3/sno/mgb/output/sno_10405.root 342599277
10407 0.00 -217.00 -220.00 N16_SRC NONE 9102 189.86 2.14 1 224334 8 8198 19991202 4065900 19991202 4322000 /data3/sno/mgb/output/sno_10407.root 330656046
10409 0.00 -140.00 -141.40 N16_SRC NONE 9102 177.33 2.20 1 224334 8 8198 19991202 4340700 19991202 4585800 /data3/sno/mgb/output/sno_10409.root 305834987
10411 0.00 -70.40 -70.60 N16_SRC NONE 9102 181.12 2.19 1 224334 8 8198 19991202 5003000 19991202 5251700 /data3/sno/mgb/output/sno_10411.root 303750848
10445 -0.01 -497.02 -0.92 N16_SRC NONE 9102 164.07 2.17 1 224334 8 9222 19991202 20393300 19991202 21053400 /data3/sno/mgb/output/sno_10445.root 294751455
10447 -0.56 -198.67 0.07 N16_SRC NONE 9102 163.05 2.17 1 224334 8 9222 19991202 21111300 19991202 21365200 /data3/sno/mgb/output/sno_10447.root 275439978
10449 -0.52 -99.57 0.33 N16_SRC NONE 9102 168.80 2.21 1 224334 8 9222 19991202 21381200 19991202 22035100 /data3/sno/mgb/output/sno_10449.root 279361101
10451 -0.71 294.42 -300.75 N16_SRC NONE 9102 164.91 2.17 1 224334 8 9222 19991202 22110200 19991202 22362100 /data3/sno/mgb/output/sno_10451.root 285408233
10453 -0.62 216.04 -219.96 N16_SRC NONE 9102 154.97 2.14 1 224334 8 8198 19991202 22383200 19991202 23041500 /data3/sno/mgb/output/sno_10453.root 264400878
10457 -0.66 69.70 -69.65 N16_SRC NONE 9102 147.87 2.15 1 224334 8 8198 19991202 23344500 19991203 30800 /data3/sno/mgb/output/sno_10457.root 267743905
10459 -0.50 -69.79 70.32 N16_SRC NONE 9103 141.85 2.17 1 224334 8 8198 19991203 53300 19991203 305800 /data3/sno/mgb/output/sno_10459.root 224348973
10461 -0.52 -140.76 141.37 N16_SRC NONE 9103 139.68 2.18 1 224334 8 8198 19991203 323000 19991203 573800 /data3/sno/mgb/output/sno_10461.root 217404827
10463 -0.26 -181.57 182.34 N16_SRC NONE 9103 139.17 2.18 1 224334 8 8198 19991203 1005200 19991203 1262200 /data3/sno/mgb/output/sno_10463.root 220003982
10465 -9.61 1.07 503.56 N16_SRC NONE 9103 138.09 2.20 1 224334 8 8198 19991203 1325300 19991203 1582900 /data3/sno/mgb/output/sno_10465.root 190066407
10467 -0.17 -0.08 400.11 N16_SRC NONE 9103 143.25 2.17 1 224334 8 8198 19991203 2000000 19991203 2251500 /data3/sno/mgb/output/sno_10467.root 208702380
10469 -0.19 -0.12 300.09 N16_SRC NONE 9103 148.04 2.16 1 224334 8 8198 19991203 2271300 19991203 2530000 /data3/sno/mgb/output/sno_10469.root 224813926
10476 -0.22 -0.13 200.09 N16_SRC NONE 9103 114.45 2.17 1 224334 8 8198 19991203 3245700 19991203 3500700 /data3/sno/mgb/output/sno_10476.root 165708424
10478 -0.28 -0.06 100.15 N16_SRC NONE 9103 116.05 2.19 1 224334 8 8198 19991203 3524800 19991203 4181400 /data3/sno/mgb/output/sno_10478.root 172777329
10504 -0.19 0.06 400.72 N16_SRC NONE 9103 135.47 2.18 1 224334 8 9222 19991203 14021700 19991203 14293400 /data3/sno/mgb/output/sno_10504.root 207094792
10506 -9.58 1.11 502.64 N16_SRC NONE 9103 133.71 2.16 1 224334 8 9222 19991203 14320300 19991203 14571000 /data3/sno/mgb/output/sno_10506.root 173076828
10512 -10.19 -2.02 550.47 N16_SRC NONE 9103 111.18 2.20 1 93262 8 9222 19991203 15582300 19991203 16232000 /data3/sno/mgb/output/sno_10512.root 197268916
10514 -10.57 2.32 600.46 N16_SRC NONE 9103 94.73 2.16 1 224334 8 9222 19991203 16260400 19991203 16505000 /data3/sno/mgb/output/sno_10514.root 101158460
11601 -0.05 0.36 0.53 N16_SRC NONE 9242 253.25 1.95 2 224334 8 8198 20000420 18021200 20000420 18354100 /data3/sno/mgb/output/sno_11601.root 600067704
12144 -16.03 23.50 0.25 N16_SRC NONE 9310 153.35 2.05 2 158798 8 532486 20000627 18393700 20000627 20100100 /data3/sno/mgb/output/sno_12144.root 891717661
12262 -16.03 23.50 0.42 N16_SRC NONE 9341 147.75 2.03 2 158798 8 8198 20000728 15214800 20000728 17010600 /data3/sno/mgb/output/sno_12262.root 928346575
12280 -16.03 23.50 0.46 N16_SRC NONE 9344 176.64 2.00 2 158798 8 8198 20000731 15503700 20000731 16012400 /data3/sno/mgb/output/sno_12280.root 102035866
12498 -16.03 23.50 0.45 N16_SRC NONE 9363 131.59 2.07 2 224334 8 9222 20000819 14044500 20000819 15352700 /data3/sno/mgb/output/sno_12498.root 754977300
13381 -16.03 23.50 0.32 N16_SRC NONE 9402 161.67 2.01 2 224334 8 8198 20000927 15085000 20000927 17092100 /data3/sno/mgb/output/sno_13381.root 1238200129
13467 -16.03 23.50 0.33 N16_SRC NONE 9422 156.94 1.96 2 224334 8 9222 20001017 16075900 20001017 16183400 /data3/sno/mgb/output/sno_13467.root 104053842
14273 -16.03 23.50 0.29 N16_SRC NONE 9477 134.69 1.94 2 93262 8 8198 20001211 17123400 20001211 18125900 /data3/sno/mgb/output/sno_14273.root 679390958
14501 0.02 0.17 0.28 N16_SRC NONE 9505 326.86 1.84 2 224334 8 8198 20010108 14022300 20010108 14173100 /data3/sno/mgb/output/sno_14501.root 323125547
14506 -0.16 0.57 -399.56 N16_SRC NONE 9505 343.19 1.82 2 224334 8 8198 20010108 17355000 20010108 18355800 /data3/sno/mgb/output/sno_14506.root 1452841203
14508 0.02 0.52 -299.58 N16_SRC NONE 9505 334.48 1.84 2 224334 8 8198 20010108 18414700 20010108 19424900 /data3/sno/mgb/output/sno_14508.root 1412715514
14510 -0.02 0.42 -199.55 N16_SRC NONE 9505 325.75 1.82 2 224334 8 8198 20010108 19461400 20010108 20065000 /data3/sno/mgb/output/sno_14510.root 454544168
14512 0.03 0.36 -99.52 N16_SRC NONE 9505 317.28 1.84 2 224334 8 8198 20010108 20083200 20010108 20290300 /data3/sno/mgb/output/sno_14512.root 432872308
14514 0.09 0.30 100.51 N16_SRC NONE 9505 301.39 1.85 2 224334 8 8198 20010108 20314900 20010108 20524900 /data3/sno/mgb/output/sno_14514.root 411221765
14516 0.13 0.25 200.35 N16_SRC NONE 9505 292.88 1.82 2 224334 8 8198 20010108 20572000 20010108 21173900 /data3/sno/mgb/output/sno_14516.root 385105724
14518 -0.13 0.26 300.57 N16_SRC NONE 9505 291.73 1.83 2 224334 8 8198 20010108 21201100 20010108 22280600 /data3/sno/mgb/output/sno_14518.root 1288920285
14520 0.03 0.39 400.86 N16_SRC NONE 9505 284.24 1.82 2 224334 8 8198 20010108 22334100 20010108 23334700 /data3/sno/mgb/output/sno_14520.root 1090130347
14522 -0.27 0.45 500.26 N16_SRC NONE 9505 273.12 1.82 2 224334 8 8198 20010108 23373100 20010109 470900 /data3/sno/mgb/output/sno_14522.root 1148459893
14524 -4.07 15.37 575.38 N16_SRC NONE 9506 186.43 1.77 2 224334 8 8198 20010109 2121500 20010109 2340300 /data3/sno/mgb/output/sno_14524.root 212858047
14526 -298.23 -0.02 0.01 N16_SRC NONE 9506 291.98 1.83 2 224334 8 8198 20010109 2484400 20010109 3504900 /data3/sno/mgb/output/sno_14526.root 1259682156
14528 -397.69 -0.63 -0.23 N16_SRC NONE 9506 297.66 1.84 2 224334 8 8198 20010109 3522800 20010109 4523600 /data3/sno/mgb/output/sno_14528.root 1252813791
14558 -495.82 -1.00 0.24 N16_SRC NONE 9507 312.59 1.82 2 224334 8 9222 20010110 17495600 20010110 18441400 /data3/sno/mgb/output/sno_14558.root 1172155406
14560 -198.90 0.31 0.43 N16_SRC NONE 9507 306.95 1.79 2 224334 8 8198 20010110 20294300 20010110 20545100 /data3/sno/mgb/output/sno_14560.root 510140586
14562 -99.59 0.56 0.34 N16_SRC NONE 9507 301.11 1.81 2 224334 8 8198 20010110 20564000 20010110 21175000 /data3/sno/mgb/output/sno_14562.root 418272521
14564 100.04 0.30 0.37 N16_SRC NONE 9507 301.38 1.81 2 224334 8 8198 20010110 21233000 20010110 21441300 /data3/sno/mgb/output/sno_14564.root 410753959
14566 504.74 -1.44 2.20 N16_SRC NONE 9507 314.87 1.80 2 224334 8 8198 20010110 21505200 20010110 22444300 /data3/sno/mgb/output/sno_14566.root 1171592265
14568 397.59 -0.81 -0.39 N16_SRC NONE 9508 302.97 1.81 2 224334 8 8198 20010111 234500 20010111 1241500 /data3/sno/mgb/output/sno_14568.root 1271819624
14572 298.21 -0.34 -0.02 N16_SRC NONE 9508 299.77 1.79 2 224334 8 8198 20010111 2370800 20010111 2441600 /data3/sno/mgb/output/sno_14572.root 146994821
14574 199.01 0.02 0.10 N16_SRC NONE 9508 297.30 1.82 2 224334 8 8198 20010111 2460100 20010111 3094300 /data3/sno/mgb/output/sno_14574.root 478424497
14576 278.07 0.28 -283.49 N16_SRC NONE 9508 318.56 1.82 2 224334 8 8198 20010111 3163000 20010111 4163800 /data3/sno/mgb/output/sno_14576.root 1369593434
14578 209.02 0.38 -211.77 N16_SRC NONE 9508 312.35 1.82 2 224334 8 8198 20010111 4184300 20010111 5194500 /data3/sno/mgb/output/sno_14578.root 1345100591
14584 140.10 0.61 -141.10 N16_SRC NONE 9508 292.62 1.82 2 224334 8 8198 20010111 13071700 20010111 13280100 /data3/sno/mgb/output/sno_14584.root 419230214
14586 70.45 0.48 -70.29 N16_SRC NONE 9508 273.32 1.85 2 224334 8 8198 20010111 13293200 20010111 13494100 /data3/sno/mgb/output/sno_14586.root 377259615
14588 -70.64 0.50 71.11 N16_SRC NONE 9508 259.06 1.79 2 224334 8 8198 20010111 13521300 20010111 14132900 /data3/sno/mgb/output/sno_14588.root 370121293
14590 -141.21 0.34 141.88 N16_SRC NONE 9508 255.81 1.82 2 224334 8 8198 20010111 14145000 20010111 14351000 /data3/sno/mgb/output/sno_14590.root 349926287
14592 -221.23 0.03 218.72 N16_SRC NONE 9508 251.39 1.84 2 224334 8 8198 20010111 14381100 20010111 15470500 /data3/sno/mgb/output/sno_14592.root 1167561214
14605 -320.05 0.49 -350.81 N16_SRC NONE 9508 248.86 1.78 2 224334 8 8198 20010111 23200000 20010112 205800 /data3/sno/mgb/output/sno_14605.root 1358954628
14608 -276.89 0.60 -282.38 N16_SRC NONE 9509 244.81 1.79 2 224334 8 8198 20010112 2163400 20010112 3164400 /data3/sno/mgb/output/sno_14608.root 1337691249
14612 -208.93 0.65 -211.83 N16_SRC NONE 9509 306.72 1.78 2 224334 8 8198 20010112 3292700 20010112 4290600 /data3/sno/mgb/output/sno_14612.root 1284009517
14614 -139.77 0.61 -140.62 N16_SRC NONE 9509 297.26 1.79 2 224334 8 8198 20010112 4311700 20010112 4565300 /data3/sno/mgb/output/sno_14614.root 526454778
14616 -70.81 0.63 -70.58 N16_SRC NONE 9509 301.41 1.81 2 224334 8 8198 20010112 4583700 20010112 5194500 /data3/sno/mgb/output/sno_14616.root 429730015
14621 -0.07 0.26 0.60 N16_SRC NONE 9509 317.28 1.80 2 224334 8 9222 20010112 13054200 20010112 13284200 /data3/sno/mgb/output/sno_14621.root 476542332
14623 329.94 0.11 -334.59 N16_SRC NONE 9509 347.86 1.82 2 224334 8 8198 20010112 13352600 20010112 14233300 /data3/sno/mgb/output/sno_14623.root 1172670256
14627 -90.01 0.57 401.22 N16_SRC NONE 9509 244.06 1.78 2 224334 8 8198 20010112 16284900 20010112 17332600 /data3/sno/mgb/output/sno_14627.root 1001146588
14629 90.43 0.33 401.62 N16_SRC NONE 9509 243.06 1.81 2 224334 8 8198 20010112 17353500 20010112 18414400 /data3/sno/mgb/output/sno_14629.root 1029708779
14631 70.36 0.17 70.93 N16_SRC NONE 9509 266.31 1.80 2 224334 8 8198 20010112 18455800 20010112 19092800 /data3/sno/mgb/output/sno_14631.root 418431558
14633 141.02 0.15 141.79 N16_SRC NONE 9509 266.56 1.83 2 224334 8 8198 20010112 19112300 20010112 19333800 /data3/sno/mgb/output/sno_14633.root 396110372
14635 219.15 -0.15 220.21 N16_SRC NONE 9509 71.14 1.78 2 224334 8 8198 20010112 19373600 20010112 23414400 /data3/sno/mgb/output/sno_14635.root 1166584292
14637 0.30 0.43 -499.56 N16_SRC NONE 9510 305.68 1.77 2 224334 8 8198 20010113 1101900 20010113 1302700 /data3/sno/mgb/output/sno_14637.root 448038165
14639 -0.16 0.51 -449.55 N16_SRC NONE 9510 304.94 1.79 2 224334 8 8198 20010113 1321000 20010113 1521800 /data3/sno/mgb/output/sno_14639.root 441468792
14641 -0.12 0.56 -349.64 N16_SRC NONE 9510 295.40 1.79 2 224334 8 8198 20010113 1534800 20010113 2135800 /data3/sno/mgb/output/sno_14641.root 425052494
14643 0.08 0.11 0.48 N16_SRC NONE 9510 268.29 1.80 2 224334 8 8198 20010113 2165500 20010113 2370700 /data3/sno/mgb/output/sno_14643.root 363371681
14645 0.07 0.26 350.68 N16_SRC NONE 9510 237.69 1.80 2 224334 8 8198 20010113 2393400 20010113 2594500 /data3/sno/mgb/output/sno_14645.root 309981561
14647 0.01 0.35 450.74 N16_SRC NONE 9510 227.76 1.76 2 224334 8 8198 20010113 3010600 20010113 3210700 /data3/sno/mgb/output/sno_14647.root 282724865
14649 -2.76 15.05 550.18 N16_SRC NONE 9510 237.83 1.79 2 224334 8 8198 20010113 3282800 20010113 4530600 /data3/sno/mgb/output/sno_14649.root 1103650836
14656 -0.48 -0.10 0.54 N16_SRC NONE 9510 313.58 1.78 2 224334 8 8198 20010113 14573300 20010113 15175100 /data3/sno/mgb/output/sno_14656.root 416273550
14658 -0.25 -495.77 -0.60 N16_SRC NONE 9510 319.98 1.82 2 224334 8 8198 20010113 15244300 20010113 15475100 /data3/sno/mgb/output/sno_14658.root 512723583
14660 -0.49 -397.45 -0.38 N16_SRC NONE 9510 315.66 1.79 2 224334 8 8198 20010113 15500400 20010113 16103300 /data3/sno/mgb/output/sno_14660.root 445489027
14662 -0.42 -298.45 0.03 N16_SRC NONE 9510 308.99 1.79 2 224334 8 8198 20010113 16121600 20010113 16364900 /data3/sno/mgb/output/sno_14662.root 521527110
14664 -0.17 397.67 -0.09 N16_SRC NONE 9510 307.69 1.77 2 224334 8 8198 20010113 16440800 20010113 17041600 /data3/sno/mgb/output/sno_14664.root 430148424
14666 0.05 497.10 -0.68 N16_SRC NONE 9510 314.00 1.80 2 224334 8 8198 20010113 17074900 20010113 17322000 /data3/sno/mgb/output/sno_14666.root 534621997
14668 -0.72 317.58 -323.43 N16_SRC NONE 9510 333.56 1.78 2 224334 8 8198 20010113 17412300 20010113 18015200 /data3/sno/mgb/output/sno_14668.root 482450573
14670 -0.86 -311.89 -319.01 N16_SRC NONE 9510 336.05 1.77 2 224334 8 8198 20010113 18080400 20010113 18282800 /data3/sno/mgb/output/sno_14670.root 485272413
14672 -0.43 -183.38 184.19 N16_SRC NONE 9510 303.65 1.80 2 224334 8 8198 20010113 18343300 20010113 18551000 /data3/sno/mgb/output/sno_14672.root 416764654
14674 -0.42 176.24 177.23 N16_SRC NONE 9510 310.75 1.77 2 224334 8 8198 20010113 18581100 20010113 19183100 /data3/sno/mgb/output/sno_14674.root 416815101
14766 0.00 -21.59 1479.14 N16_SRC NONE 9515 276.99 1.80 2 224334 8 1057798 20010118 15071800 20010118 16073000 /data3/sno/mgb/output/sno_14766.root 1193223582
15092 -16.03 23.50 0.50 N16_SRC NONE 9544 261.80 1.86 2 224334 8 1056774 20010216 17432800 20010216 18133900 /data3/sno/mgb/output/sno_15092.root 507407139
15358 -16.03 23.50 0.27 N16_SRC NONE 9573 281.02 1.95 2 224334 8 8198 20010317 15072100 20010317 15380400 /data3/sno/mgb/output/sno_15358.root 538945398
15703 0.04 0.04 0.43 N16_SRC NONE 9606 317.03 1.94 2 224334 8 1056774 20010419 14504700 20010419 15205200 /data3/sno/mgb/output/sno_15703.root 611900000
20095 -16.03 23.50 0.52 N16_SRC NONE 9653 216.38 1.92 2 93262 8 1056774 20010605 15150800 20010605 15451600 /data3/sno/mgb/output/sno_20095.root 509563515
20098 -16.03 23.50 0.51 N16_SRC COILS_OFF 9653 310.31 1.83 2 224334 8 1056774 20010605 16174000 20010605 16280300 /data3/sno/mgb/output/sno_20098.root 196365044
20099 -16.03 23.50 0.51 N16_SRC COILS_OFF 9653 298.39 1.83 2 224334 8 1056774 20010605 16280300 20010605 17000500 /data3/sno/mgb/output/sno_20099.root 571713220
20101 -16.03 23.50 0.50 N16_SRC NONE 9653 308.43 1.94 2 224334 8 1056774 20010605 17195500 20010605 17501200 /data3/sno/mgb/output/sno_20101.root 598022864
20103 -16.03 23.50 0.50 N16_SRC COILS_OFF 9653 299.23 1.95 2 224334 8 1056774 20010605 17523100 20010605 18125400 /data3/sno/mgb/output/sno_20103.root 368942641
20105 -16.03 23.50 0.50 N16_SRC COILS_OFF 9653 305.99 1.96 2 224334 8 1056774 20010605 18164100 20010605 18371300 /data3/sno/mgb/output/sno_20105.root 374839959
20107 -16.03 23.50 0.51 N16_SRC COILS_OFF 9653 281.88 1.96 2 224334 8 1056774 20010605 18395800 20010605 19022400 /data3/sno/mgb/output/sno_20107.root 374946078
20109 -16.03 23.50 0.50 N16_SRC COILS_OFF 9653 300.73 1.92 2 224334 8 1056774 20010605 19073700 20010605 19284500 /data3/sno/mgb/output/sno_20109.root 364365741
20111 -16.03 23.50 0.51 N16_SRC NONE 9653 299.14 1.94 2 224334 8 1056774 20010605 19332400 20010605 19404000 /data3/sno/mgb/output/sno_20111.root 129253425
20113 -16.03 23.50 0.51 N16_SRC COILS_OFF 9653 291.54 1.95 2 224334 8 1056774 20010605 19572100 20010605 20132100 /data3/sno/mgb/output/sno_20113.root 281057597
20115 -16.03 23.50 0.51 N16_SRC COILS_OFF 9653 288.35 1.92 2 224334 8 1056774 20010605 20155600 20010605 20324100 /data3/sno/mgb/output/sno_20115.root 294513201
20117 -16.03 23.50 0.51 N16_SRC COILS_OFF 9653 290.20 1.94 2 224334 8 1056774 20010605 20370200 20010605 20474400 /data3/sno/mgb/output/sno_20117.root 189486380
20180 -0.01 0.58 0.29 N16_SRC NONE 9659 336.28 2.01 2 224334 8 8198 20010611 21450400 20010611 22161000 /data3/sno/mgb/output/sno_20180.root 643819277
20181 -0.11 0.55 0.29 N16_SRC NONE 9659 232.73 1.97 2 93262 8 8198 20010611 22161000 20010611 23173200 /data3/sno/mgb/output/sno_20181.root 1179568896
20183 -0.01 0.60 0.29 N16_SRC NONE 9659 17.65 1.92 2 93262 8 8198 20010611 23235300 20010612 1251200 /data3/sno/mgb/output/sno_20183.root 72653124
20188 -0.01 0.51 0.30 N16_SRC HIGH_THRESH 9660 9.71 1.90 2 93262 8 8198 20010612 1365500 20010612 3382000 /data3/sno/mgb/output/sno_20188.root 25649512
20190 -0.17 0.63 -99.70 N16_SRC NONE 9660 262.01 1.97 2 93262 8 8198 20010612 3430600 20010612 4031400 /data3/sno/mgb/output/sno_20190.root 438629618
20191 0.04 0.55 -99.70 N16_SRC NONE 9660 376.46 2.03 2 224334 8 8198 20010612 4031400 20010612 4234700 /data3/sno/mgb/output/sno_20191.root 470417847
20193 -0.02 0.58 -199.72 N16_SRC NONE 9660 381.22 1.99 2 224334 8 8198 20010612 4260700 20010612 4461800 /data3/sno/mgb/output/sno_20193.root 478201906
20200 -0.19 0.41 0.28 N16_SRC NONE 9660 350.09 1.98 2 224334 8 8198 20010612 13562900 20010612 14265200 /data3/sno/mgb/output/sno_20200.root 595136714
20202 -0.15 0.50 0.28 N16_SRC NONE 9660 223.78 1.95 2 93262 8 8198 20010612 14274700 20010612 15275900 /data3/sno/mgb/output/sno_20202.root 1086365587
20206 -0.05 0.46 0.29 N16_SRC NONE 9660 23.81 1.88 2 93262 8 8198 20010612 15521200 20010612 16285700 /data3/sno/mgb/output/sno_20206.root 62338865
20208 -0.15 0.51 0.30 N16_SRC NONE 9660 10.27 1.87 2 93262 8 8198 20010612 17552200 20010612 19553300 /data3/sno/mgb/output/sno_20208.root 28528876
20210 0.09 0.46 -99.68 N16_SRC NONE 9660 398.70 1.98 2 224334 8 8198 20010612 20071700 20010612 20272900 /data3/sno/mgb/output/sno_20210.root 471773917
20211 0.09 0.45 -99.68 N16_SRC NONE 9660 272.33 1.97 2 93262 8 1056774 20010612 20272900 20010612 20474000 /data3/sno/mgb/output/sno_20211.root 436421307
20213 -0.25 0.61 -199.71 N16_SRC NONE 9660 273.38 1.92 2 93262 8 1056774 20010612 20494000 20010612 21094800 /data3/sno/mgb/output/sno_20213.root 451988631
20214 -0.16 0.60 -199.71 N16_SRC NONE 9660 395.36 2.00 2 224334 8 1056774 20010612 21094800 20010612 21312900 /data3/sno/mgb/output/sno_20214.root 519186258
20216 -0.23 0.66 -299.67 N16_SRC NONE 9660 401.06 1.93 2 224334 8 1056774 20010612 21325300 20010612 21530100 /data3/sno/mgb/output/sno_20216.root 500991890
20217 -0.24 0.66 -299.68 N16_SRC NONE 9660 282.53 1.95 2 93262 8 1056774 20010612 21530100 20010612 22130900 /data3/sno/mgb/output/sno_20217.root 470556267
20219 -0.17 0.76 -399.65 N16_SRC NONE 9660 292.22 1.93 2 93262 8 1056774 20010612 22160600 20010612 22362100 /data3/sno/mgb/output/sno_20219.root 494768224
20220 -0.18 0.79 -399.65 N16_SRC NONE 9660 405.29 1.98 2 224334 8 1056774 20010612 22362100 20010612 22562800 /data3/sno/mgb/output/sno_20220.root 521051510
20222 -0.37 0.91 -499.60 N16_SRC NONE 9660 417.62 1.97 2 224334 8 1056774 20010612 22590500 20010612 23192400 /data3/sno/mgb/output/sno_20222.root 539770171
